name	datetime	temp	feelslike	dew	humidity	precip	precipprob	preciptype	snow	snowdepth	windgust	windspeed	winddir	sealevelpressure	cloudcover	visibility	solarradiation	solarenergy	uvindex	severerisk	conditions	icon	stations
berlin	1992-07-28T20:00:00	20.5	20.5	8.1	44.92		0					45.1	301	1024.5	13	50					Clear	clear-day	10381099999,10389099999,10385099999
berlin	1992-07-28T21:00:00	19.3	19.3	8.9	50.91		0					34.8	310	1024.9	10	13					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-28T22:00:00	18.3	18.3	9.1	55.04		0					33.2	310	1025.4	10	13					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-28T23:00:00	17.3	17.3	9.1	58.8		0					34.3	296	1025.6	8.5	22.6					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-29T00:00:00	16.6	16.6	9.1	61.22		0					37.3	307	1026.1	0	13					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-29T01:00:00	15.6	15.6	8.7	63.61		0					29.1	295	1025.9	0	13					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-29T02:00:00	14.8	14.8	8.6	66.38		0					34.3	299	1026.3	0	22					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-29T03:00:00	14.5	14.5	8.7	68.12		0					38.1	313	1026.1		10					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-29T04:00:00	13.6	13.6	8.9	73.05		0					35.6	314	1025.9	0	13					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-29T05:00:00	12.5	12.5	8.9	79.01		0					28.6	308	1026.1	8.5	24.1					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-29T06:00:00	12.6	12.6	9	78.85		0					26.5	311	1025.9	0	12.2					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-29T07:00:00	12.8	12.8	9.5	80.08		0					20.2	316	1026.2	10	12.2					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-29T08:00:00	13.9	13.9	9.8	76.63		0					16	307	1026.8	27	20					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-29T09:00:00	15.4	15.4	10.4	72.31		0					11.6	288	1027	27	20					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-29T10:00:00	17.3	17.3	10.5	64.24		0					11.1	276	1027	10	12.4					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-29T11:00:00	14.7	14.7	9.6	71.88		0					15.2	317	1026.8	30.5	20.7					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-29T12:00:00	19.8	19.8	9	49.85		0					9.9	263	1026.5	39.3	12.4					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-29T13:00:00	20.3	20.3	8.9	47.92		0					12.9	277	1026.2	30.7	13.2					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-29T14:00:00	22.2	22.2	8.9	42.79		0					7.1	262	1025.7	11.6	25.9					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-29T15:00:00	22.8	22.8	8.9	41.19		0					4.4	277	1025	30	12.6					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-29T16:00:00	23.2	23.2	8	37.73		0					0.7	95	1024.3	10	25.6					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-29T17:00:00	23.9	23.9	7.9	35.97		0					2.2	202	1023.7	10	25.6					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-29T18:00:00	24.1	24.1	7.3	34.23		0					7.1	146	1023	10	13					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-29T19:00:00	23.9	23.9	7.3	34.38		0					7.5	151	1022.9	50	12.2					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-29T20:00:00	23.5	23.5	7.5	36.04		0					9.1	126	1022.8	34.5	22					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-29T21:00:00	22	22	8.1	40.73		0					5.4	127	1022.1	50	12.2					Partially cloudy	partly-cloudy-day	10384099999,10385099999
berlin	1992-07-29T22:00:00	21.6	21.6	7.4	39.74		0					17.8	127	1022.3	40	12.2					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-29T23:00:00	20.2	20.2	8.2	46.16		0					19	127	1022	13	23.5					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-30T00:00:00	19.6	19.6	8.5	48.6		0					22.6	135	1022	0	12.2					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-30T01:00:00	18.6	18.6	7.7	49.15		0					24.7	125	1021.6	0	12.2					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-30T02:00:00	17.1	17.1	8.7	58.01		0					25.4	127	1021.2	0	23.5					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-30T03:00:00	16.8	16.8	9.1	60.65		0					31.9	131	1020.4	30	12.2					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-30T04:00:00	16.2	16.2	8.9	61.8		0					31.5	133	1019.9	10	11.9					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-30T05:00:00	15.8	15.8	8.6	62.4		0					31.3	139	1019.3	10	20.3					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-30T06:00:00	15.6	15.6	8.5	62.58		0					31.5	133	1019.1	10	11.9					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-30T07:00:00	15.9	15.9	8.4	61.01		0					28.6	135	1018.8	30	12.2					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-30T08:00:00	17	17	8.9	58.81		0					22.1	142	1018.6	10	17					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-30T09:00:00	19.1	19.1	9.4	53.62		0					16.9	144	1018.3	10	17.3					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-30T10:00:00	21.5	21.5	10.3	48.75		0					19.6	151	1017.8	10	11.9					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-30T11:00:00	24.2	24.2	9.8	40.2		0					13.2	156	1017.7	10	17.3					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-30T12:00:00	26	26	10.3	37.22		0					13.8	158	1017.3	10	11.9					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-30T13:00:00	27.5	26.9	9.9	33.15		0					14.2	168	1016.9	10	12.2					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-30T14:00:00	29.3	28.3	10.9	31.88		0					16.3	198	1016.1	10	15.2					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-30T15:00:00	30.7	29.5	11.9	31.57		0					21.4	205	1015.6	30	11.9					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-30T16:00:00	31	30	12.6	32.39		0					22.6	225	1015.3	15.9	18.8					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-30T17:00:00	31.4	30	11.1	28.88		0					23.1	245	1015.2	33	18.8					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-30T18:00:00	30.4	29	9.9	27.98		0					17.3	256	1015.1	50	11.9					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-30T19:00:00	30.5	29	9.1	26.52		0					24.1	243	1015	50	11.9					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-30T20:00:00	29.8	28.4	9.4	28.16		0					25.8	305	1015.5	48.5	17.3					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-30T21:00:00	27.4	26.9	10.1	33.79		0					31.9	322	1016	40	11.5					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-30T22:00:00	25.8	25.8	10.7	38.79		0					25.8	332	1016.4	40	11.5					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-30T23:00:00	24.2	24.2	10.7	42.47		0					18.9	359	1016.9	14.5	17.5					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-31T00:00:00	23.4	23.4	11.3	46.39		0					18.8	17	1017.1	30	12.2					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-31T01:00:00	22.3	22.3	11.4	50.31		0					3.7	9	1017.5	30	12.2					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-31T02:00:00	21	21	11.8	55.73		0					5.5	357	1017.5	5.9	17					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-31T03:00:00	20.2	20.2	11.9	58.9		0					8.7	358	1017.6	40	11.5					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-31T04:00:00	19.9	19.9	12.1	60.69		0					4.2	7	1017.2	50	11.5					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-31T05:00:00	19.1	19.1	12.7	66.31		0					0.2	298	1017.5	85.5	16.5					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-31T06:00:00	19.4	19.4	12.3	63.68		0					0.8	350	1018	80	10.6					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-31T07:00:00	19.6	19.6	12.1	62.14		0					1.2	346	1017.9	30	10.4					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-31T08:00:00	20.2	20.2	11.9	58.81		0					1.7	37	1018.2	40	11.8					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-31T09:00:00	21.7	21.7	12.4	55.68		0					7.2	18	1018.7	40	11.5					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10385099999
berlin	1992-07-31T10:00:00	23.1	23.1	11.2	47.01		0					5.7	30	1018		10					Clear	clear-day	10384099999,10385099999
berlin	1992-07-31T11:00:00	24.1	24.1	11.2	44.24		0					3.6	203	1018.9	80	13.9					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10385099999
berlin	1992-07-31T12:00:00	26.1	26.1	10.2	36.92		0					1.9	294	1018		10					Clear	clear-day	10384099999,10385099999
berlin	1992-07-31T13:00:00	26.1	26.1	12	41.36		0					7.3	173	1018		10					Clear	clear-day	10384099999,10385099999
berlin	1992-07-31T14:00:00	27.2	26.9	11.5	37.54		0					6.2	163	1017.2	41.5	13					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-31T15:00:00	28.3	27.6	11.7	35.85		0					7.1	111	1016.5	30	10.9					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-31T16:00:00	28.9	28.1	11.6	34.28		0					0.9	129	1015.7	38.5	13.8					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-31T17:00:00	29	28.2	12	34.96		0					10.5	15	1015.2	40	13.8					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-31T18:00:00	28.5	27.9	12.1	36.23		0					15.2	14	1014.8	50	10.9					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-31T19:00:00	27.3	27	12.1	38.77		0					18.2	12	1014.8	80	10.7					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-31T20:00:00	26.4	26.4	11.3	38.76		0					21.3	19	1015.3	90	14					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-31T21:00:00	24.7	24.7	13.6	50.2		0					32.5	40	1015.6	90	10.6					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-31T22:00:00	22.1	22.1	13.5	58.32		0					31.4	50	1016.3	90	10.4					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-31T23:00:00	20.7	20.7	13.4	62.96		0					35.6	47	1016.2	90	13.9					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
